id,question_id,answer,is_correct_answer,created_at,updated_at
5388,2022,<p>Better quality of life at 12 months.</p>,0,2021-05-26 22:31:27,2021-05-26 22:31:27
5389,2022,<p>Lower revision surgery rates</p>,0,2021-05-26 22:31:27,2021-05-26 22:31:27
5390,2022,<p>Higher revision surgery rates.</p>,1,2021-05-26 22:31:27,2021-05-26 22:31:27
5391,2022,<p>Better satisfaction at 12 months.</p>,0,2021-05-26 22:31:27,2021-05-26 22:31:27
5392,2022,<p>Less pain at 12 months.</p>,0,2021-05-26 22:31:27,2021-05-26 22:31:27
5393,2023,<p>Spontaneous osteonecrosis of the knee (SONK)</p>,0,2021-05-26 22:32:58,2021-05-26 22:32:58
5394,2023,<p>Age older than 65 years</p>,0,2021-05-26 22:32:58,2021-05-26 22:32:58
5395,2023,<p>Previous anterior cruciate ligament reconstruction</p>,0,2021-05-26 22:32:58,2021-05-26 22:32:58
5396,2023,<p>Rheumatoid arthritis</p>,1,2021-05-26 22:32:58,2021-05-26 22:32:58
5397,2023,<p>Osteochondral defect</p>,0,2021-05-26 22:32:58,2021-05-26 22:32:58
5398,2024,<p>Chemotherapy</p>,0,2021-05-26 22:34:45,2021-05-26 22:34:45
5399,2024,<p>Whole-body bone scan</p>,0,2021-05-26 22:34:45,2021-05-26 22:34:45
5400,2024,<p>Observation</p>,1,2021-05-26 22:34:45,2021-05-26 22:34:45
5401,2024,<p>Wide surgical resection</p>,0,2021-05-26 22:34:45,2021-05-26 22:34:45
5402,2024,<p>Curettage and grafting</p>,0,2021-05-26 22:34:45,2021-05-26 22:34:45
5403,2025,<p>Distal radius</p>,0,2021-05-26 22:36:19,2021-05-26 22:36:19
5404,2025,<p>Distal humerus</p>,0,2021-05-26 22:36:19,2021-05-26 22:36:19
5405,2025,<p>Proximal humerus</p>,0,2021-05-26 22:36:19,2021-05-26 22:36:19
5406,2025,<p>Distal tibia</p>,0,2021-05-26 22:36:19,2021-05-26 22:36:19
5407,2025,<p>Distal femur</p>,1,2021-05-26 22:36:19,2021-05-26 22:36:19
5408,2026,<p>Estrogen therapy</p>,0,2021-05-26 22:38:21,2021-05-26 22:38:21
5409,2026,<p>Bone mineral density testing performed semiannually</p>,0,2021-05-26 22:38:21,2021-05-26 22:38:21
5410,2026,"<p>1,000 to 1,500 mg calcium supplement plus 400 to 800 IU vitamin D per day</p>",1,2021-05-26 22:38:21,2021-05-26 22:38:21
5411,2026,<p>No treatment</p>,0,2021-05-26 22:38:21,2021-05-26 22:38:21
5412,2026,<p>A healthy diet high in calcium</p>,0,2021-05-26 22:38:21,2021-05-26 22:38:21
5413,2027,<p>Perform a metabolic work-up as an inpatient and set up an appointment in an osteoporosis clinic</p>,1,2021-05-26 22:39:57,2021-05-26 22:39:57
5414,2027,<p>Start bisphosphonates and have the patient follow-up with her primary care physician</p>,0,2021-05-26 22:39:57,2021-05-26 22:39:57
5415,2027,<p>Schedule a follow-up appointment with the patient&rsquo;s primary care physician to initiate therapy</p>,0,2021-05-26 22:39:57,2021-05-26 22:39:57
5416,2027,<p>Have the patient meet with a nutritionist to increase her calcium and vitamin D intake</p>,0,2021-05-26 22:39:57,2021-05-26 22:39:57
5417,2027,<p>Order a physical therapy consult and initiate an exercise plan</p>,0,2021-05-26 22:39:57,2021-05-26 22:39:57
5418,2028,<p>Paget&rsquo;s disease</p>,0,2021-05-26 22:41:32,2021-05-26 22:41:32
5419,2028,<p>Secondary hyperparathyroidism</p>,1,2021-05-26 22:41:32,2021-05-26 22:41:32
5420,2028,<p>Osteoarthritis</p>,0,2021-05-26 22:41:32,2021-05-26 22:41:32
5421,2028,<p>Primary hyperparathyroidism</p>,0,2021-05-26 22:41:32,2021-05-26 22:41:32
5422,2028,<p>Osteoporosis</p>,0,2021-05-26 22:41:32,2021-05-26 22:41:32
5423,2029,<p>Directly anterior</p>,0,2022-05-21 15:29:51,2022-05-21 15:29:51
5424,2029,<p>Lateral parapatellar</p>,0,2022-05-21 15:29:51,2022-05-21 15:29:51
5425,2029,<p>Directly medial</p>,1,2022-05-21 15:29:51,2022-05-21 15:29:51
5426,2029,<p>Medial parapatellar</p>,0,2022-05-21 15:29:51,2022-05-21 15:29:51
5427,2029,<p>Posterior</p>,0,2022-05-21 15:29:51,2022-05-21 15:29:51
5428,2030,<p>Direct inhibition of osteoclast prenylation.</p>,0,2022-05-21 15:32:20,2022-05-21 15:32:20
5429,2030,<p>The use of immune-suppressive agents.</p>,0,2022-05-21 15:32:20,2022-05-21 15:32:20
5430,2030,<p>A prostaglandin-secreting prostate metastasis.</p>,0,2022-05-21 15:32:20,2022-05-21 15:32:20
5431,2030,<p>Right L4 radiculopathy secondary to prostate metastasis.</p>,0,2022-05-21 15:32:20,2022-05-21 15:32:20
5432,2030,<p>Inhibition of osteoclastic function.</p>,1,2022-05-21 15:32:20,2022-05-21 15:32:20
5433,2031,<p>Chemotherapy plus wide surgical resection</p>,1,2022-05-21 15:34:30,2022-05-21 15:34:30
5434,2031,<p>Surgery plus radiation therapy</p>,0,2022-05-21 15:34:30,2022-05-21 15:34:30
5435,2031,<p>Chemotherapy alone</p>,0,2022-05-21 15:34:30,2022-05-21 15:34:30
5436,2031,<p>Surgery alone</p>,0,2022-05-21 15:34:30,2022-05-21 15:34:30
5437,2031,<p>Chemotherapy plus radiation therapy</p>,0,2022-05-21 15:34:30,2022-05-21 15:34:30
5438,2032,<p>Lack of formation of a &ldquo;pseudocapsule&rdquo; to facilitate resection.</p>,0,2022-05-21 15:36:22,2022-05-21 15:36:22
5439,2032,<p>Higher wound complication rate.</p>,1,2022-05-21 15:36:22,2022-05-21 15:36:22
5440,2032,<p>Larger radiation field.</p>,0,2022-05-21 15:36:22,2022-05-21 15:36:22
5441,2032,<p>Decrease general condition</p>,0,2022-05-21 15:36:22,2022-05-21 15:36:22
5442,2032,<p>Higher local recurrence rate.</p>,0,2022-05-21 15:36:22,2022-05-21 15:36:22
5443,2033,<p>Osteochondromas</p>,0,2022-05-21 15:38:12,2022-05-21 15:38:12
5444,2033,<p>Giant cell tumors</p>,0,2022-05-21 15:38:12,2022-05-21 15:38:12
5445,2033,<p>Nonossifying fibromas</p>,0,2022-05-21 15:38:12,2022-05-21 15:38:12
5446,2033,<p>Enchondromas</p>,1,2022-05-21 15:38:12,2022-05-21 15:38:12
5447,2033,<p>Langerhans cell histiocytosis</p>,0,2022-05-21 15:38:12,2022-05-21 15:38:12
5448,2034,<p>5</p>,0,2022-05-21 15:42:39,2022-05-21 15:42:39
5449,2034,<p>6</p>,0,2022-05-21 15:42:39,2022-05-21 15:42:39
5450,2034,<p>7</p>,0,2022-05-21 15:42:39,2022-05-21 15:42:39
5451,2034,<p>8</p>,0,2022-05-21 15:42:39,2022-05-21 15:42:39
5452,2034,<p>9</p>,1,2022-05-21 15:42:39,2022-05-21 15:42:39
5453,2035,<p>Start bisphosphonate therapy</p>,0,2022-05-21 15:42:39,2022-05-21 15:42:39
5454,2035,<p>Curettage and cementation with plate fixation of the involved femur</p>,0,2022-05-21 15:42:39,2022-05-21 15:42:39
5455,2035,<p>Needle biopsy of the femur to confirm the diagnosis</p>,0,2022-05-21 15:42:39,2022-05-21 15:42:39
5456,2035,<p>Cephalomedullary femur nailing</p>,1,2022-05-21 15:42:39,2022-05-21 15:42:39
5457,2035,<p>Palliative radiation only</p>,0,2022-05-21 15:42:39,2022-05-21 15:42:39
5458,2036,<p>Bisphosphonate</p>,0,2022-05-21 15:53:50,2022-05-21 15:53:50
5459,2036,<p>Vincristine</p>,0,2022-05-21 15:53:50,2022-05-21 15:53:50
5460,2036,<p>Methotrexate</p>,0,2022-05-21 15:53:50,2022-05-21 15:53:50
5461,2036,<p>Denosumab</p>,1,2022-05-21 15:53:50,2022-05-21 15:53:50
5462,2036,<p>Nonsteroidal anti-inflammatory drugs (NSAIDs)</p>,0,2022-05-21 15:53:50,2022-05-21 15:53:50
5463,2037,<p>Gender</p>,0,2022-05-21 15:56:10,2022-05-21 15:56:10
5464,2037,<p>Age of the patient</p>,0,2022-05-21 15:56:10,2022-05-21 15:56:10
5465,2037,<p>Pathology of the original tumor</p>,0,2022-05-21 15:56:10,2022-05-21 15:56:10
5466,2037,<p>Location of the lesion</p>,1,2022-05-21 15:56:10,2022-05-21 15:56:10
5467,2037,<p>Performance status</p>,0,2022-05-21 15:56:10,2022-05-21 15:56:10
5468,2038,<p>Further imaging and biopsy</p>,0,2022-05-21 15:58:12,2022-05-21 15:58:12
5469,2038,<p>Radiotherapy</p>,0,2022-05-21 15:58:12,2022-05-21 15:58:12
5470,2038,<p>Nonsurgical treatment of the fracture</p>,1,2022-05-21 15:58:12,2022-05-21 15:58:12
5471,2038,<p>Curettage and augmentation with bone cement and internal fixation</p>,0,2022-05-21 15:58:12,2022-05-21 15:58:12
5472,2038,<p>Aspiration and injection with methylprednisolone</p>,0,2022-05-21 15:58:12,2022-05-21 15:58:12
5473,2039,<p>Medial meniscus tear</p>,0,2022-05-21 16:00:28,2022-05-21 16:00:28
5474,2039,<p>Posterior cruciate ligament injury</p>,0,2022-05-21 16:00:28,2022-05-21 16:00:28
5475,2039,<p>Posterolateral complex injury</p>,1,2022-05-21 16:00:28,2022-05-21 16:00:28
5476,2039,<p>Lateral meniscus tear</p>,0,2022-05-21 16:00:28,2022-05-21 16:00:28
5477,2039,<p>Anterior cruciate ligament injury</p>,0,2022-05-21 16:00:28,2022-05-21 16:00:28
5478,2040,<p>Elevated CRP and ESR.</p>,0,2022-05-21 16:02:39,2022-05-21 16:02:39
5479,2040,<p>Sinus tract with evidence of communication to the joint.</p>,1,2022-05-21 16:02:39,2022-05-21 16:02:39
5480,2040,<p>A positive culture from synovial fluid.</p>,0,2022-05-21 16:02:39,2022-05-21 16:02:39
5481,2040,<p>Elevated synovial CRP</p>,0,2022-05-21 16:02:39,2022-05-21 16:02:39
5482,2040,<p>Positive synovial alpha-defensin and elevated synovial PMN%.</p>,0,2022-05-21 16:02:39,2022-05-21 16:02:39
5483,2041,<p>Proximal tibia in 3&deg; to 5&deg; of varus to the anatomic axis of the tibia.</p>,0,2022-05-21 16:11:13,2022-05-21 16:11:13
5484,2041,<p>Proximal tibia in 3&deg; to 5&deg; of varus to the mechanical axis of the tibia.</p>,0,2022-05-21 16:11:13,2022-05-21 16:11:13
5485,2041,<p>Femur at a 90&deg; angle to the anatomic axis of the femur.</p>,0,2022-05-21 16:11:13,2022-05-21 16:11:13
5486,2041,<p>Distal femur in 4&deg; to 6&deg; of varus to the anatomic axis of the femur.</p>,0,2022-05-21 16:11:13,2022-05-21 16:11:13
5487,2041,<p>Distal femur in 4&deg; to 6&deg; of valgus to the anatomic axis of the femur.</p>,1,2022-05-21 16:11:13,2022-05-21 16:11:13
5488,2042,<p>Dynamic hip screw</p>,0,2022-05-21 16:16:10,2022-05-21 16:16:10
5489,2042,<p>Hemiarthroplasty</p>,0,2022-05-21 16:16:10,2022-05-21 16:16:10
5490,2042,<p>Total hip arthroplasty (THA)</p>,1,2022-05-21 16:16:10,2022-05-21 16:16:10
5491,2042,<p>Closed reduction and percutaneous pinning</p>,0,2022-05-21 16:16:10,2022-05-21 16:16:10
5492,2042,<p>Arthroscopic Debridement</p>,0,2022-05-21 16:16:10,2022-05-21 16:16:10
5493,2043,<p>Spanning external fixation</p>,0,2022-05-21 16:22:04,2022-05-21 16:22:04
5494,2043,<p>Insertion&nbsp;of a distal femoral locking plate</p>,1,2022-05-21 16:22:04,2022-05-21 16:22:04
5495,2043,<p>Immobilization in a long leg cast in extension</p>,0,2022-05-21 16:22:04,2022-05-21 16:22:04
5496,2043,<p>Antegrade intramedullary nailing</p>,0,2022-05-21 16:22:04,2022-05-21 16:22:04
5497,2043,<p>Retrograde intramedullary nailing</p>,0,2022-05-21 16:22:04,2022-05-21 16:22:04
5498,2044,<p>Posteromedial to the PCL.</p>,0,2022-05-21 16:24:48,2022-05-21 16:24:48
5499,2044,<p>Posterolateral to the PCL.</p>,1,2022-05-21 16:24:48,2022-05-21 16:24:48
5500,2044,<p>Directly posterior to the posterior cruciate ligament (PCL).</p>,0,2022-05-21 16:24:48,2022-05-21 16:24:48
5501,2044,<p>Posteromedial to the lateral meniscus</p>,0,2022-05-21 16:24:48,2022-05-21 16:24:48
5502,2044,<p>Posteromedial corner of the knee.</p>,0,2022-05-21 16:24:48,2022-05-21 16:24:48
5503,2045,<p>Open fixation of the femoral head with nonsurgical management of the acetabulum</p>,0,2022-05-21 16:28:33,2022-05-21 16:28:33
5504,2045,<p>Open fixation of the acetabulum and femoral head fractures</p>,0,2022-05-21 16:28:33,2022-05-21 16:28:33
5505,2045,<p>Open fixation of the acetabulum fracture with nonsurgical management of the femoral head fracture</p>,0,2022-05-21 16:28:33,2022-05-21 16:28:33
5506,2045,<p>Initial nonsurgical management with delayed THA after healing</p>,0,2022-05-21 16:28:33,2022-05-21 16:28:33
5507,2045,<p>Open fixation of the acetabulum fracture with total hip arthroplasty (THA)</p>,1,2022-05-21 16:28:33,2022-05-21 16:28:33
5508,2046,<p>Pie-crust Iliotibial band</p>,1,2022-05-21 16:32:10,2022-05-21 16:32:10
5509,2046,<p>Release posterior capsule off of femur</p>,0,2022-05-21 16:32:10,2022-05-21 16:32:10
5510,2046,<p>Resect additional femur</p>,0,2022-05-21 16:32:10,2022-05-21 16:32:10
5511,2046,<p>Resect additional tibia</p>,0,2022-05-21 16:32:10,2022-05-21 16:32:10
5512,2046,<p>Release of the lateral collateral ligaments</p>,0,2022-05-21 16:32:10,2022-05-21 16:32:10
5513,2047,<p>Osteoblast</p>,0,2022-05-21 16:35:43,2022-05-21 16:35:43
5514,2047,<p>Osteoclast</p>,1,2022-05-21 16:35:43,2022-05-21 16:35:43
5515,2047,<p>T-lymphocyte</p>,0,2022-05-21 16:35:43,2022-05-21 16:35:43
5516,2047,<p>Chondrocyte</p>,0,2022-05-21 16:35:43,2022-05-21 16:35:43
5517,2047,<p>Osteocyte</p>,0,2022-05-21 16:35:43,2022-05-21 16:35:43
5518,2048,<p>Hypophosphatemia rickets</p>,0,2022-05-21 16:39:08,2022-05-21 16:39:08
5519,2048,<p>Vitamin D resistant rickets</p>,0,2022-05-21 16:39:08,2022-05-21 16:39:08
5520,2048,<p>Nutritional rickets</p>,1,2022-05-21 16:39:08,2022-05-21 16:39:08
5521,2048,<p>X-linked rickets</p>,0,2022-05-21 16:39:08,2022-05-21 16:39:08
5522,2048,<p>Renal rickets</p>,0,2022-05-21 16:39:08,2022-05-21 16:39:08
5523,2049,<p>Semi segmented hemivertebra</p>,0,2022-05-21 16:41:43,2022-05-21 16:41:43
5524,2049,<p>Fully segmented hemivertebra</p>,0,2022-05-21 16:41:43,2022-05-21 16:41:43
5525,2049,<p>Block vertebra</p>,0,2022-05-21 16:41:43,2022-05-21 16:41:43
5526,2049,<p>Unilateral unsegmented bar with contralateral hemivertebra</p>,1,2022-05-21 16:41:43,2022-05-21 16:41:43
5527,2049,<p>Unilateral unsegmented bar</p>,0,2022-05-21 16:41:43,2022-05-21 16:41:43
5528,2050,"<p>Midfoot score 0 Hindfoot score 0,5</p>",0,2022-05-21 16:50:54,2022-05-21 16:50:54
5529,2050,"<p>Midfoot score 0,5 Hindfoot score 0</p>",0,2022-05-21 16:50:54,2022-05-21 16:50:54
5530,2050,<p>Midfoot score 1 Hindfoot score 1</p>,0,2022-05-21 16:50:54,2022-05-21 16:50:54
5531,2050,<p>Midfoot score 0 Hindfoot score 0</p>,0,2022-05-21 16:50:54,2022-05-21 16:50:54
5532,2050,<p>Midfoot score 0 Hindfoot score 1</p>,1,2022-05-21 16:50:54,2022-05-21 16:50:54
5533,2051,<p>Application of full-time bilateral foot abduction orthoses</p>,0,2022-05-21 16:50:54,2022-05-21 16:50:54
5534,2051,<p>Open posterior tibial tendon transfer</p>,0,2022-05-21 16:50:54,2022-05-21 16:50:54
5535,2051,<p>Percutaneous or open Achilles tenotomy</p>,1,2022-05-21 16:50:54,2022-05-21 16:50:54
5536,2051,<p>Continue the serial plastering for 6 weeks</p>,0,2022-05-21 16:50:54,2022-05-21 16:50:54
5537,2051,<p>Split anterior tibial tendon transfer</p>,0,2022-05-21 16:50:54,2022-05-21 16:50:54
5538,2052,<p>Resting zone</p>,0,2022-05-21 16:56:13,2022-05-21 16:56:13
5539,2052,<p>Hypertrophic zone</p>,1,2022-05-21 16:56:13,2022-05-21 16:56:13
5540,2052,<p>Proliferative zone</p>,0,2022-05-21 16:56:13,2022-05-21 16:56:13
5541,2052,<p>Ranvier zone</p>,0,2022-05-21 16:56:13,2022-05-21 16:56:13
5542,2052,<p>Germinal zone</p>,0,2022-05-21 16:56:13,2022-05-21 16:56:13
5543,2053,<p>Open reduction internal fixation</p>,0,2022-05-21 16:56:13,2022-05-21 16:56:13
5544,2053,<p>Spica casting</p>,0,2022-05-21 16:56:13,2022-05-21 16:56:13
5545,2053,<p>Pinning insitu</p>,1,2022-05-21 16:56:14,2022-05-21 16:56:14
5546,2053,<p>Observation</p>,0,2022-05-21 16:56:14,2022-05-21 16:56:14
5547,2053,<p>Skeletal traction</p>,0,2022-05-21 16:56:14,2022-05-21 16:56:14
5548,2054,<p>McCune-Albright syndrome</p>,0,2022-05-21 16:59:32,2022-05-21 16:59:32
5549,2054,<p>Ollier disease</p>,0,2022-05-21 16:59:32,2022-05-21 16:59:32
5550,2054,<p>Hereditary exostosis</p>,0,2022-05-21 16:59:32,2022-05-21 16:59:32
5551,2054,<p>Neurofibromatosis Type 1</p>,1,2022-05-21 16:59:32,2022-05-21 16:59:32
5552,2054,<p>Maffucci syndrome</p>,0,2022-05-21 16:59:32,2022-05-21 16:59:32
5553,2055,<p>External rotators and adductors weakness</p>,0,2022-05-21 17:01:50,2022-05-21 17:01:50
5554,2055,<p>External rotators and abductors weakness</p>,1,2022-05-21 17:01:50,2022-05-21 17:01:50
5555,2055,"<p>Internal rotators and adductors weakness</p>

<p>&nbsp;</p>",0,2022-05-21 17:01:50,2022-05-21 17:01:50
5556,2055,<p>Spinal cord abnormality</p>,0,2022-05-21 17:01:50,2022-05-21 17:01:50
5557,2055,<p>Internal rotators and abductors weakness</p>,0,2022-05-21 17:01:50,2022-05-21 17:01:50
5558,2056,<p>An MRI scan of the brachial plexus</p>,0,2022-05-21 17:03:37,2022-05-21 17:03:37
5559,2056,<p>Surgical exploration and repair of the brachial plexus</p>,0,2022-05-21 17:03:37,2022-05-21 17:03:37
5560,2056,<p>A CT scan arteriogram</p>,0,2022-05-21 17:03:37,2022-05-21 17:03:37
5561,2056,<p>Observation for 60 days before obtaining further tests</p>,1,2022-05-21 17:03:37,2022-05-21 17:03:37
5562,2056,<p>Nerve conduction velocity studies and an electromyogram</p>,0,2022-05-21 17:03:37,2022-05-21 17:03:37
5563,2057,<p>Split posterior tibial tendon transfer</p>,0,2022-05-21 17:08:25,2022-05-21 17:08:25
5564,2057,<p>Physiotherapy</p>,0,2022-05-21 17:08:25,2022-05-21 17:08:25
5565,2057,<p>Lengthening of medial Hamstring and iliopsoas with sliding heel cord lengthening</p>,1,2022-05-21 17:08:25,2022-05-21 17:08:25
5566,2057,<p>Release of Iliopsoas and medial hamstring with Z plasty Achilles lengthening</p>,0,2022-05-21 17:08:25,2022-05-21 17:08:25
5567,2057,<p>Release of medial hamstring and lengthening of Achilles</p>,0,2022-05-21 17:08:25,2022-05-21 17:08:25
5568,2058,<p>Elbow joint aspiration</p>,1,2022-05-21 17:10:26,2022-05-21 17:10:26
5569,2058,<p>CBC and diff count</p>,0,2022-05-21 17:10:26,2022-05-21 17:10:26
5570,2058,<p>MRI scan</p>,0,2022-05-21 17:10:26,2022-05-21 17:10:26
5571,2058,<p>Splint for 2 weeks and repeat examination</p>,0,2022-05-21 17:10:26,2022-05-21 17:10:26
5572,2058,<p>Sedimentation rate and C-reactive protein level</p>,0,2022-05-21 17:10:26,2022-05-21 17:10:26
5573,2059,<p>Mutation in the rheumatoid factor gene</p>,0,2022-05-21 17:13:59,2022-05-21 17:13:59
5574,2059,<p>Inflammation resulting in a hyperplastic synovial joint lining</p>,1,2022-05-21 17:13:59,2022-05-21 17:13:59
5575,2059,<p>Traumatic insult resulting in complement activation</p>,0,2022-05-21 17:13:59,2022-05-21 17:13:59
5576,2059,<p>Secondary infection</p>,0,2022-05-21 17:13:59,2022-05-21 17:13:59
5577,2059,<p>Osteoblast paracrine signaling resulting in proteolytic collagen degradation</p>,0,2022-05-21 17:13:59,2022-05-21 17:13:59
5578,2060,<p>Synovectomy with radial head resection</p>,0,2022-05-21 17:18:22,2022-05-21 17:18:22
5579,2060,<p>Synovectomy without radial head resection</p>,1,2022-05-21 17:18:22,2022-05-21 17:18:22
5580,2060,<p>Total elbow arthroplasty</p>,0,2022-05-21 17:18:22,2022-05-21 17:18:22
5581,2060,<p>Arthrodesis elbow</p>,0,2022-05-21 17:18:22,2022-05-21 17:18:22
5582,2060,<p>Isolated radial head resection</p>,0,2022-05-21 17:18:22,2022-05-21 17:18:22
5583,2061,<p>Os trigonum</p>,0,2022-05-21 17:26:24,2022-05-21 17:26:24
5584,2061,<p>Split tear of the posterior tibial tendon (PTT)</p>,0,2022-05-21 17:26:24,2022-05-21 17:26:24
5585,2061,<p>Flexor hallucis longus (FHL) tenosynovitis/tendinosis</p>,1,2022-05-21 17:26:24,2022-05-21 17:26:24
5586,2061,<p>Infection</p>,0,2022-05-21 17:26:24,2022-05-21 17:26:24
5587,2061,<p>Achilles tendinosis</p>,0,2022-05-21 17:26:24,2022-05-21 17:26:24
5588,2062,<p>First dorsal compartment near the radial styloid</p>,1,2022-05-21 17:29:10,2022-05-21 17:29:10
5589,2062,<p>Carpal tunnel</p>,0,2022-05-21 17:29:10,2022-05-21 17:29:10
5590,2062,<p>First carpometacarpal joint</p>,0,2022-05-21 17:29:10,2022-05-21 17:29:10
5591,2062,<p>At the crossing of the first and second dorsal compartment</p>,0,2022-05-21 17:29:10,2022-05-21 17:29:10
5592,2062,<p>A1 pulley of thumb</p>,0,2022-05-21 17:29:10,2022-05-21 17:29:10
5593,2063,<p>Complex regional pain syndrome</p>,0,2022-05-21 17:31:00,2022-05-21 17:31:00
5594,2063,<p>Failure to decompress the EPB sub-sheath</p>,1,2022-05-21 17:31:00,2022-05-21 17:31:00
5595,2063,<p>Development of neuroma</p>,0,2022-05-21 17:31:00,2022-05-21 17:31:00
5596,2063,<p>Failure to decompress the APB sub-sheath</p>,0,2022-05-21 17:31:00,2022-05-21 17:31:00
5597,2063,<p>Failure to decompress the EPL sub-sheath</p>,0,2022-05-21 17:31:00,2022-05-21 17:31:00
5598,2064,<p>Grayson&rsquo;s ligament</p>,0,2022-05-21 17:43:56,2022-05-21 17:43:56
5599,2064,<p>Oblique retinacular ligament</p>,0,2022-05-21 17:43:56,2022-05-21 17:43:56
5600,2064,<p>Extensor digitorum tendon</p>,0,2022-05-21 17:43:56,2022-05-21 17:43:56
5601,2064,<p>Transverse carpal ligament</p>,0,2022-05-21 17:43:56,2022-05-21 17:43:56
5602,2064,<p>A1 pulley</p>,1,2022-05-21 17:43:56,2022-05-21 17:43:56
5603,2065,<p>Anconeus</p>,0,2022-05-21 17:46:55,2022-05-21 17:46:55
5604,2065,<p>Extensor carpi radialis brevis</p>,1,2022-05-21 17:46:55,2022-05-21 17:46:55
5605,2065,<p>Distal biceps brachii</p>,0,2022-05-21 17:46:55,2022-05-21 17:46:55
5606,2065,<p>Extensor pollicis longus</p>,0,2022-05-21 17:46:55,2022-05-21 17:46:55
5607,2065,<p>Supinator</p>,0,2022-05-21 17:46:55,2022-05-21 17:46:55
5608,2066,<p>Freiberg&rsquo;s infarction</p>,0,2022-05-21 17:49:06,2022-05-21 17:49:06
5609,2066,<p>Plantar fasciitis</p>,1,2022-05-21 17:49:06,2022-05-21 17:49:06
5610,2066,<p>Navicular stress fracture</p>,0,2022-05-21 17:49:06,2022-05-21 17:49:06
5611,2066,<p>Anterior tarsal tunnel syndrome</p>,0,2022-05-21 17:49:06,2022-05-21 17:49:06
5612,2066,<p>The first&nbsp;branch of the lateral plantar nerve entrapment</p>,0,2022-05-21 17:49:06,2022-05-21 17:49:06
5613,2067,<p>Perform a needle biopsy for source culture.</p>,0,2022-05-21 17:51:52,2022-05-21 17:51:52
5614,2067,<p>Start broad-spectrum antibiotics and assess response to treatment.</p>,0,2022-05-21 17:51:52,2022-05-21 17:51:52
5615,2067,"<p>&nbsp;</p>

<p>Perform operative debridement and begin antibiotics.</p>",1,2022-05-21 17:51:52,2022-05-21 17:51:52
5616,2067,<p>Refer to a musculoskeletal oncologist.</p>,0,2022-05-21 17:51:52,2022-05-21 17:51:52
5617,2067,<p>Observation and splinting</p>,0,2022-05-21 17:51:52,2022-05-21 17:51:52
5618,2068,<p>Knee aspiration and synovial fluid analysis</p>,1,2022-05-21 17:54:47,2022-05-24 12:01:13
5619,2068,<p>Urgent arthroscopic surgical lavage of the knee</p>,0,2022-05-21 17:54:47,2022-05-24 12:01:13
5620,2068,<p>Admission to the hospital for observation with the initiation of intravenous antibiotics</p>,0,2022-05-21 17:54:47,2022-05-24 12:01:13
5621,2068,<p>Discharge to home with oral NSAID</p>,0,2022-05-21 17:54:47,2022-05-24 12:01:13
5622,2068,<p>Biopsy</p>,0,2022-05-21 17:54:47,2022-05-24 12:01:13
5623,2069,<p>Debridement and implant retention</p>,1,2022-05-21 21:00:51,2022-05-21 21:00:51
5624,2069,<p>Repeat aspiration due to equivocal result</p>,0,2022-05-21 21:00:51,2022-05-21 21:00:51
5625,2069,<p>Resection arthroplasty due to chronic infection</p>,0,2022-05-21 21:00:51,2022-05-21 21:00:51
5626,2069,<p>Two-stage surgery</p>,0,2022-05-21 21:00:51,2022-05-21 21:00:51
5627,2069,<p>Nonsurgical treatment of C acnes as a non-pathologic organism</p>,0,2022-05-21 21:00:51,2022-05-21 21:00:51
5628,2070,<p>Retention of the Foley catheter for longer than 24 hours</p>,0,2022-05-21 21:02:36,2022-05-21 21:02:36
5629,2070,<p>Presence of diabetes mellitus</p>,1,2022-05-21 21:02:36,2022-05-21 21:02:36
5630,2070,<p>Lack of antibiotic coverage while the drain is present</p>,0,2022-05-21 21:02:36,2022-05-21 21:02:36
5631,2070,<p>Placement of a drain</p>,0,2022-05-21 21:02:36,2022-05-21 21:02:36
5632,2070,<p>Age</p>,0,2022-05-21 21:02:36,2022-05-21 21:02:36
5633,2071,<p>Gastrocnemius</p>,0,2022-05-21 21:07:26,2022-05-21 21:07:26
5634,2071,<p>Extensor hallucis longus</p>,1,2022-05-21 21:07:26,2022-05-21 21:07:26
5635,2071,<p>Quadriceps</p>,0,2022-05-21 21:07:26,2022-05-21 21:07:26
5636,2071,<p>Hip adductors</p>,0,2022-05-21 21:07:26,2022-05-21 21:07:26
5637,2071,<p>&nbsp;Hamstrings</p>,0,2022-05-21 21:07:26,2022-05-21 21:07:26
5638,2072,<p>an ipsilateral deficit in motor function and a contralateral deficit in pain and temperature.</p>,0,2022-05-21 21:09:09,2022-05-21 21:09:09
5639,2072,<p>that lower extremities are affected more than upper extremities.</p>,0,2022-05-21 21:09:09,2022-05-21 21:09:09
5640,2072,<p>that his motor deficit is worse in the upper extremities than the lower extremities.<strong> </strong></p>,1,2022-05-21 21:09:09,2022-05-21 21:09:09
5641,2072,<p>&nbsp;a complete loss of motor and sensory function below the level of the injury</p>,0,2022-05-21 21:09:09,2022-05-21 21:09:09
5642,2072,"<p>a loss of proprioception with preserved motor, pain, and light touch.</p>",0,2022-05-21 21:09:09,2022-05-21 21:09:09
5643,2073,<p>open reduction and internal fixation.</p>,1,2022-05-21 21:11:08,2022-05-21 21:11:08
5644,2073,<p>cast immobilization.</p>,0,2022-05-21 21:11:08,2022-05-21 21:11:08
