id,item_id,type,question,is_random,score,created_at,updated_at
2038,1144,multiple-choice,<p>Figure 10 is the emergency department radiograph of a 7-year-old boy who has pain and is unwilling to use his right arm after a fall on the playground. What is the most appropriate initial treatment?</p>,1,100,2022-05-21 15:58:12,2022-05-21 15:58:12
2039,1145,multiple-choice,"<p>A 26-year-old female is injured while playing soccer. Along with the tibial plateau fracture, what additional injury is commonly associated with the radiographs shown in figure 11?</p>",1,100,2022-05-21 16:00:28,2022-05-21 16:00:28
2040,1146,multiple-choice,<p>There are major and minor criteria in the diagnosis of periprosthetic infection involving a total joint arthroplasty using the 2018 Musculoskeletal Infection Society (MSIS) criteria. An example of major criteria is</p>,1,100,2022-05-21 16:02:39,2022-05-21 16:02:39
2041,1147,multiple-choice,"<p>A 57-year-old man has end-stage osteoarthritis of his right knee. To mechanically align the total knee arthroplasty (TKA) with a neutral coronal plane axis, the surgeon should cut the</p>",1,100,2022-05-21 16:11:13,2022-05-21 16:11:13
2042,1148,multiple-choice,"<p>Figures 14A and 14B are radiographs taken in the emergency department of a 65-year-old active woman who had a ground-level fall and had a history of prior right hip pain and now is unable to bear weight. To optimize functional outcomes and minimize complications, what is the most appropriate treatment?</p>",1,100,2022-05-21 16:16:10,2022-05-21 16:16:10
2043,1149,multiple-choice,<p>Figures 15A and 15B are the radiographs and CT scans of an active 87-year-old female who sustained the injury shown in a ground-level fall. The patient is unable to bear weight. What is the most appropriate intervention?</p>,1,100,2022-05-21 16:22:04,2022-05-21 16:22:04
2044,1150,multiple-choice,<p>Injury to the popliteal artery during total knee arthroplasty (TKA) is most likely to occur when placing a sharp retractor</p>,1,100,2022-05-21 16:24:48,2022-05-21 16:24:48
2045,1151,multiple-choice,<p>A 60-year-old woman presents to the emergency department after a high-speed motor vehicle collision. Her relevant imaging is shown in figure 17. She has been evaluated with a tertiary survey and has no other identified injuries. What is the best next step?</p>,1,100,2022-05-21 16:28:33,2022-05-21 16:28:33
2046,1152,multiple-choice,"<p>Figure 18 is the weight-bearing PA radiograph of a 67-year-old woman undergoing total knee arthroplasty (TKA). During surgery, it is observed that she remains tight laterally in extension only while trialing components. What is the most appropriate next step?</p>",1,100,2022-05-21 16:32:10,2022-05-21 16:32:10
2047,1153,multiple-choice,<p>Figure 19 is the pelvic radiograph of a 24-year-old woman who is experiencing bilateral hip pain. She has&nbsp;had a history of bilateral tibial fractures as a child. The most likely etiology of this patient&#39;s disease is a genetic defect affecting which cell line?</p>,1,100,2022-05-21 16:35:43,2022-05-21 16:35:43
2048,1154,multiple-choice,"<p>A 5-year-old girl with short stature had a panel of laboratory and the result is as follows normal calcium, low phosphate, increased PTH, low levels of vitamin D and increased alkaline phosphatase levels, and normal ureum and creatinine levels. From those data, the boy sustains</p>",1,100,2022-05-21 16:39:08,2022-05-21 16:39:08
2049,1155,multiple-choice,<p>The most severe and rapidly progressive form of congenital scoliosis is?</p>,1,100,2022-05-21 16:41:43,2022-05-21 16:41:43
2050,1156,multiple-choice,<p>Please determine Pirani Severity scoring</p>,1,100,2022-05-21 16:50:54,2022-05-21 16:50:54
2051,1156,multiple-choice,<p>What is your next plan for treatment?</p>,1,100,2022-05-21 16:50:54,2022-05-21 16:50:54
2052,1157,multiple-choice,<p>The abnormality of this condition through what region of the growth plate?</p>,1,100,2022-05-21 16:56:13,2022-05-21 16:56:13
2053,1157,multiple-choice,,1,100,2022-05-21 16:56:13,2022-05-21 16:56:13
2054,1158,multiple-choice,<p>Figures 26A through 26C are the radiographs of a 3-year-old female who presents with pain in the left leg.</p>,1,100,2022-05-21 16:59:32,2022-05-21 16:59:32
2055,1159,multiple-choice,"<p>In children with Erb palsy, shoulder contracture and joint deformity develop secondary to</p>",1,100,2022-05-21 17:01:50,2022-05-21 17:01:50
2056,1160,multiple-choice,"<p>A newborn has a flail right upper extremity after a difficult right occiput anterior vaginal delivery. Examination shows an obvious fracture of the right clavicle. Following stimulation, there is no movement of the arm or hand and there appears to be no sensation in the hand. What is the next step?</p>",1,100,2022-05-21 17:03:36,2022-05-21 17:03:36
2057,1161,multiple-choice,"<p>A 6-year-old boy with spastic diplegic cerebral palsy has a crouched gait. Examination reveals hip flexion contractures of 25&deg;, Popliteal angles of 45&deg;, equinus contractures measure 20&deg; with the knees extended. What is your next plan of action?</p>",1,100,2022-05-21 17:08:25,2022-05-21 17:08:25
2058,1162,multiple-choice,"<p>A 45-year-old man with a history of gout in his foot 2 years ago presents with a 3-day history of atraumatic elbow pain. The pain is diffuse, constant, and worse with any movement. Examination shows motion from -20&deg; extension to 90&deg; flexion with pain. There is no erythema around his elbow, but there is mild warmth. He has no fever, and neurovascular examination is unremarkable. Radiographs show an effusion. Serum uric acid level is within normal limits. What is the next diagnostic step?</p>",1,100,2022-05-21 17:10:26,2022-05-21 17:10:26
2059,1163,multiple-choice,<p>Figures 31 are the radiographs of a 64-year-old woman with a history of rheumatoid arthritis (RA) who complains of right elbow pain. She has been treated with tumor necrosis factor-alpha inhibitors and oral corticosteroids for several years. What process is primarily responsible for radiographic joint destruction?</p>,1,100,2022-05-21 17:13:59,2022-05-21 17:13:59
2060,1164,multiple-choice,"<p>Figure 32 is the MRI of a 45-year-old woman with a medical history significant for rheumatoid arthritis who returns to your office with persistent right elbow pain. Her rheumatologist has maximized her disease-modifying anti-rheumatoid drug regimen. She complains of diffuse joint pain and swelling. On examination, she has a pronounced joint effusion, elbow flexion arc of 45&deg;, and crepitus with forearm rotation. Her elbow radiograph reveals preservation of her joint space. What is the most appropriate surgical treatment at this time?</p>",1,100,2022-05-21 17:18:22,2022-05-21 17:18:22
2061,1165,multiple-choice,"<p>Figure 33 is an axial MRI scan of a 16-year-old female ballet dancer who has pain in her posterior ankle while dancing that has developed over the course of several months. Physical examination shows pain with passive motion of the hallux, especially with posteromedial pressure at the ankle. This patient&#39;s symptoms are most likely secondary to which of the following?</p>",1,100,2022-05-21 17:26:24,2022-05-21 17:26:24
2062,1166,multiple-choice,<p>A 31-year-old mother of a 2-month-old infant complains of radial sided wrist pain. Corticosteroid injections should be directed into what anatomic area?</p>,1,100,2022-05-21 17:29:10,2022-05-21 17:29:10
2063,1167,multiple-choice,"<p>A 45-year-old patient presents with a recurrence of radial-sided wrist pain after undergoing a first dorsal compartment release about 3 months ago. The surgery was completed by one of your partners; operative reports indicate that the sheath was incised on the dorsal edge. On physical exam, she is found to have normal-appearing skin, a negative Tinel&rsquo;s sign, and a positive Finklestein test. What is the most likely cause of the recurrence of her symptoms?</p>",1,100,2022-05-21 17:31:00,2022-05-21 17:31:00
2064,1168,multiple-choice,"<p>A 64-year-old diabetic female presents with sudden catching and locking of her ring finger when trying to extend it. Attempts at finger extension are painful, and she notes tenderness in her distal palm. A clinical photo is shown in Figure 36. Which of the following structures are implicated in the pathogenesis of this condition?</p>",1,100,2022-05-21 17:43:56,2022-05-21 17:43:56
2065,1169,multiple-choice,"<p>A 50-year-old carpenter has chronic pain over the lateral aspect of the elbow. He notes pain when using a hammer. On exam, he has pain with resisted wrist extension while the elbow is fully extended. Which muscle attachment is likely to be involved?</p>",1,100,2022-05-21 17:46:55,2022-05-21 17:46:55
2066,1170,multiple-choice,<p>A 34-year-old female has an insidious onset of heel pain when first getting out of bed and at the end of the day after prolonged standing. She works as a waitress and recently had bariatric surgery with a current BMI of 35. The physical exam is notable for tenderness with direct palpation of the anteromedial heel. She has a gastrocnemius contracture noted on Silverskiold testing.&nbsp; What is the most likely diagnosis?</p>,1,100,2022-05-21 17:49:06,2022-05-21 17:49:06
2067,1171,multiple-choice,"<p>Figures 39 are the radiographs and MRI of a 7-year-old girl who came to the emergency department with a one-week history of ankle pain. For the past 24 hours, she has refused to bear weight. There is no history of injury or antecedent systemic infection. She has had an episodic low-grade fever. She has a mildly elevated WBC count, and CRP and ESR levels. Blood cultures are pending. The best next step in treatment should be to</p>",1,100,2022-05-21 17:51:52,2022-05-21 17:51:52
2068,1172,multiple-choice,"<p>A 5-year-old patient presents to the emergency department with right knee effusion, antalgic gait, and limited range of motion of the knee. The patient is afebrile. Physical examination shows a moderate limitation of passive range of motion of the knee from 20 to 90&deg; of flexion, and pain is noted at the end points. Laboratory studies show a white blood cell count (WBC) of 13,500/mm3&nbsp;and erythrocyte sedimentation rate (ESR) of 42 mm/hr. What is the most appropriate next step in treatment?</p>",0,100,2022-05-21 17:54:47,2022-05-24 12:01:13
2069,1173,multiple-choice,"<p>A 68-year-old man presents 15 days after left total hip arthroplasty with increasing pain and subjective fevers for the last 3 days. Physical exam reveals a healing surgical incision with moderate erythema and no drainage and pain with range of motion of the hip. ESR is 44 and CRP is 32.4. Hip aspiration reveals 8000 WBC, 80% polymorphonuclear leukocytes (PMN), and two cultures positive for Cutibacterium acnes. Based on the recommendations of the 2018 Second International Consensus Meeting on Musculoskeletal Infection, what is the most appropriate treatment?</p>",1,100,2022-05-21 21:00:51,2022-05-21 21:00:51
2070,1174,multiple-choice,<p>A 55-year-old man with a history of diabetes undergoes multilevel lumbar laminectomy for spinal stenosis. He is given intravenous (IV) antibiotics before the incision and again for the first 24 hours of recovery. A lumbar drain is placed and then removed 72 hours after surgery. What factor is most associated with the development of wound infection in this scenario?</p>,1,100,2022-05-21 21:02:36,2022-05-21 21:02:36
2071,1175,multiple-choice,"<p>Figure 43, shows the MRI scans of a 56-year-old woman with progressively worsening low back and bilateral lower extremity pain.&nbsp;Based on these images, what muscle or muscle group would be expected to be weak on physical examination?</p>",1,100,2022-05-21 21:07:26,2022-05-21 21:07:26
2072,1176,multiple-choice,<p>A 60-year-old man with a history of neck pain sustained an extension injury to his cervical spine after falling while riding a bicycle. The incident resulted in an incomplete spinal cord injury. An examination will most likely reveal?</p>,1,100,2022-05-21 21:09:09,2022-05-21 21:09:09
2073,1177,multiple-choice,<p>Figures 45A through 45E are the radiographs and CT scans of a 21-year-old right-hand-dominant man who injured his right hand in a martial arts competition 3 weeks before seeking treatment. An examination reveals substantial ulnar-sided hand swelling and tenderness at the base of the fifth metacarpal. Digital flexion is nearly full with no malrotation. The most appropriate treatment is?</p>,1,100,2022-05-21 21:11:08,2022-05-21 21:11:08
2074,1178,multiple-choice,"<p>Assuming that the fracture is shown in this radiograph (Figure 46) is aligned on the anteroposterior radiograph and heals in this position, secondary to fracture malalignment, the most likely loss of active motion will be</p>",1,100,2022-05-22 05:58:05,2022-05-22 05:58:05
2075,1179,multiple-choice,"<p>Figure 47, A is the radiograph of a 22-month-old boy who has infantile idiopathic scoliosis. What is the preferred initial treatment to minimize curve progression?</p>",1,100,2022-05-22 06:01:37,2022-05-22 06:01:37
2076,1180,multiple-choice,"<p>Based on Figure 48, what is the most appropriate initial treatment?</p>",1,100,2022-05-22 06:06:47,2022-05-22 06:06:47
2077,1181,multiple-choice,<p>Figure 49 is the anteroposterior radiograph of the pelvis of a 12-year-old male who weighs 98 kg and has had right knee and thigh pain for the past 4 weeks. He has no history of recent trauma and has been able to ambulate independently with a limp. What are the most common physical examination findings consistent with this pathology?</p>,1,100,2022-05-22 06:10:02,2022-05-22 06:10:02
2078,1182,multiple-choice,"<p>A 10-day-old girl has decreased active motion&nbsp;of&nbsp;the left upper extremity.&nbsp;The mother reports a difficult vaginal delivery with presumed shoulder dystocia. Examination shows a full passive range of motion of the shoulder, elbow, and wrist but only active flexion of the fingers and wrist. Are factors predictive&nbsp;of&nbsp;a&nbsp;good&nbsp;outcome&nbsp;include&nbsp;which&nbsp;of&nbsp;the&nbsp;following?&nbsp;</p>",1,100,2022-05-22 06:13:52,2022-05-22 06:13:52
2079,1183,multiple-choice,"<p>While&nbsp;balancing&nbsp;a&nbsp;total&nbsp;knee&nbsp;arthroplasty&nbsp;during&nbsp;trialing,&nbsp;the&nbsp;knee appears&nbsp;to&nbsp;be&nbsp;well balanced in flexion. In&nbsp;extension,&nbsp;the&nbsp;knee&nbsp;is&nbsp;tight&nbsp;with&nbsp;a&nbsp;varus&nbsp;deformity.&nbsp;Which&nbsp;of&nbsp;the following&nbsp;will&nbsp;most&nbsp;likely&nbsp;correct&nbsp;this&nbsp;deformity&nbsp;and&nbsp;improve&nbsp;the&nbsp;balance&nbsp;of&nbsp;the&nbsp;knee?&nbsp;</p>",1,100,2022-05-22 06:16:48,2022-05-22 06:16:48
2080,1184,multiple-choice,<p>Figures 52 A through D are the radiographs and axial and sagittal CT scans of a 25-year-old male who is scheduled to undergo open treatment of a fracture of the right ankle. Which of the following techniques is the most reliable for reducing syndesmosis?</p>,1,100,2022-05-22 06:19:59,2022-05-22 06:19:59
2081,1185,multiple-choice,"<p>A 26-year-old man has the chief complaint of right shoulder instability. He underwent an uncomplicated arthroscopic Bankart repair following an injury sustained while playing high school football. His condition was stable for 7 years, but he redislocated his shoulder in a fall 6 months ago. He describes weekly anterior instability events that he can reduce on his own. Radiographs reveal a located glenohumeral joint, but a Hill-Sachs lesion is noted. A CT scan reveals a 20% anteroinferior glenoid deficiency and a Hill-Sachs lesion involving 20% of the humeral head. What is the best surgical option for this patient?</p>",1,100,2022-05-22 06:22:06,2022-05-22 06:22:06
2082,1186,multiple-choice,"<p>A&nbsp;young&nbsp;male&nbsp;with&nbsp;a&nbsp;comminuted&nbsp;fracture&nbsp;distal&nbsp;end&nbsp;of the radius&nbsp;had&nbsp;an&nbsp;open&nbsp;reduction and internal fixation.&nbsp;The&nbsp;immediate&nbsp;post-op&nbsp;period&nbsp;was&nbsp;uneventful. He&nbsp;presented&nbsp;9 months later with pain,&nbsp;swelling, and&nbsp;gross&nbsp;stiffness of the fingers. Clinical examination&nbsp;showed swelling of the hand,&nbsp;loss&nbsp;of skin creases, and flexion deformities of&nbsp;fingers. X-ray&nbsp;of&nbsp;the&nbsp;hand&nbsp;showed&nbsp;diffuse&nbsp;osteoporosis. The&nbsp;most likely diagnosis&nbsp;is</p>",1,100,2022-05-22 06:24:50,2022-05-22 06:24:50
2083,1187,multiple-choice,"<p>A 44-year-old farmer involved in a rollover accident on his tractor sustained an L1 burst fracture with a 20% loss of anterior vertebral body height, 30% canal compromise, and 15&deg; of kyphosis. He remains neurologically intact. The preferred initial course of action should consist of</p>",1,100,2022-05-22 06:26:33,2022-05-22 06:26:33
2084,1188,multiple-choice,"<p>An 18-year-old man sustained a knife injury to his midback, with the entry wound 2 cm to the left of the midline. Hemi cord transection has been diagnosed. The neurologic examination will most likely reveal a left-sided loss of</p>",1,100,2022-05-22 06:29:05,2022-05-22 06:29:05
2085,1189,multiple-choice,<p>A 5-year-old boy has had pain in the right foot for the past month. Examination reveals tenderness and mild swelling in the region of the tarsal navicular. Radiographs are shown in Figure 57. Management should consist of</p>,1,100,2022-05-22 06:32:16,2022-05-22 06:32:16
2086,1190,multiple-choice,"<p>A 32-year-old man sustained a fracture of his upper arm in a motor vehicle accident. Radiographs are shown in Figure 20. Because of other associated injuries, surgical stabilization is chosen. What technique will result in the fewest complications and the best outcome?</p>",1,100,2022-05-22 06:35:45,2022-05-22 06:35:45
2087,1191,multiple-choice,"<p>A 47-year-old man sustained a degloving injury over the pretibial surface and anterior ankle region in a motor vehicle accident. After debridement and irrigation, there is inadequate tissue for closure of the exposed anterior tibial tendon and tibia. Prior to definitive soft-tissue coverage, management should consist of</p>",1,100,2022-05-22 06:37:28,2022-05-22 06:37:28
2088,1192,multiple-choice,<p>A 2-week-old infant girl is referred for a hip clunk noticed by the pediatrician. She has a history of normal spontaneous vaginal delivery and is otherwise healthy. Examination demonstrates a right hip Ortolani sign. A coronal ultrasound is shown in figure 60. What is the most appropriate next step in treatment?</p>,1,100,2022-05-22 06:39:17,2022-05-22 06:39:17
2089,1193,multiple-choice,"<p>A 71-year-old male presents with bilateral leg pain for the last two years. His pain is exacerbated when walking and is relieved when he sits or bends forward. He notes occasional periods where his legs feel weak, but motor examination reveals 5/5 motor strength throughout his bilateral lower extremities. He has diminished sensation on the medial aspect of his feet bilaterally. Management thus far has included NSAIDS with occasional narcotic usage, physical therapy, and two epidural steroid injections. Figure 61A shows a flexion radiograph, Figure 61B shows an extension radiograph and Figures 61C and 61D show his current MRI scan. He feels his pain is substantially worse than it was one year ago. What is the most appropriate management at this time?</p>",1,100,2022-05-22 08:20:54,2022-05-22 08:20:54
2090,1194,multiple-choice,"<p>A 64-year-old female presents with severe low back pain and bilateral leg pain, worse on the right. An AP and lateral radiograph in extension are shown in Figures 62A and 62B respectively. After extensive non-operative management fails to provide any significant pain relief, surgical intervention is performed. A laminectomy and instrumented fusion are performed and shown in Figure 62C. What would be the most likely neurologic deficit found in the postoperative period?</p>",1,100,2022-05-22 08:23:01,2022-05-22 08:23:01
2091,1195,multiple-choice,"<p>Figures 63A and 63B are the MRI scans of a 24-year-old former collegiate basketball player who injured his left knee while playing recreational basketball 10 days before presentation. He landed from a jump awkwardly and reported that his knee gave out. He heard a pop at the time of injury and was unable to continue playing. He complains of medial and lateral knee pain and difficulty with weight-bearing. On physical examination, he has a moderate effusion and his range of motion is from 10&deg; to 80&deg;. Ligament examination reveals a 2B Lachman, negative posterior drawer as well as negative varus and valgus stress testing. What is the diagnosis?</p>",1,100,2022-05-22 08:25:13,2022-05-22 08:25:13
2092,1196,multiple-choice,"<p>A 73-year-old male sustains a ground-level fall onto his left side when he trips on his cat. The patient had immediate hip pain and inability to bear weight on the left side and is brought to the ER via EMS, where you are consulted. He has a history of a total hip arthroplasty on the same side. His baseline function is a community ambulator with an assistive device. He did not have any antecedent hip pain. Laboratory studies were obtained which demonstrate a serum white blood cell of 9.0 (normal 4.5-10), CRP of 0.3 mg/L (normal &lt;1.0 mg/L), and ESR of 21 mm/hr (normal 0-25 mm/hr). Figure 64 is an x-ray obtained in the ER. What is the most appropriate treatment?</p>",1,100,2022-05-22 08:27:48,2022-05-22 08:27:48
2093,1197,multiple-choice,"<p>A 65-year-old male undergoes a left total knee arthroplasty for end-stage osteoarthritis. His pre-operative range of motion was 25 to 95 degrees of flexion. After releasing posterior capsule and resecting posterior osteophytes, a trial cruciate-substituting total knee arthroplasty was inserted. The surgeon noted the patient&rsquo;s range of motion was 20 to 130 degrees of flexion. The knee was well balanced in flexion. What technical step would help to improve the overall balancing of this patient&rsquo;s knee?</p>",1,100,2022-05-22 08:29:30,2022-05-22 08:29:30
2094,1198,multiple-choice,<p>An active 38-year-old male carpenter reports activity-related medial knee pain. Arthroscopy performed 3 years ago revealed a torn medial meniscus that was debrided and mild condylar changes of the medial femoral condyle and medial tibial plateau. Current standing radiographs reveal Kallgren Lawrence stage III changes with mild medial femoral joint space narrowing and a 5-degree varus deformity. What is the best treatment option?</p>,1,100,2022-05-22 08:33:54,2022-05-22 08:33:54
2095,1199,multiple-choice,"<p>An otherwise healthy 31-year-old man has had right knee pain for the past 9 months. His former physician administered a cortisone injection and ordered 6 months of physical therapy. The patient later had an arthroscopy with debridement of the right knee by another physician and completed another course of physical therapy. He had minimal relief from these treatments and still is not able to walk long distances or go on hikes. On examination, he is a healthy appearing male with a body mass index of 24 kg/m2. He has a small effusion, minimal quadriceps atrophy, no tenderness about the knee, full range of motion, stable to varus and valgus stress at 30&deg; of flexion, a grade 1 Lachman test, and a normal posterior drawer. Figures 1 through 4 are his arthroscopic views, radiograph and MRI scan from his prior surgical procedure. What is the next most appropriate step in treatment?</p>",1,100,2022-05-22 08:37:16,2022-05-22 08:37:16
2096,1200,multiple-choice,<p>A 63-year-old woman is involved in a motor vehicle collision and sustains the injury shown in Figures 68A through 69C. What best describes the correct diagnosis and treatment option?</p>,1,100,2022-05-22 08:39:20,2022-05-22 08:39:20
2097,1201,multiple-choice,"<p>A 21-year-old woman presents 6 months after closed management of an isolated ulnar shaft fracture with persistent complaints of pain at the fracture site. Serial radiographs have demonstrated no progression toward union, and the most recent radiographs are shown in Figures 69A and 69B. What is the most appropriate definitive treatment?</p>",1,100,2022-05-22 08:41:16,2022-05-22 08:41:16
2098,1202,multiple-choice,<p>An 18-year-old man was involved in an altercation during which he sustained the injuries shown in Figures70A and 70B.. His Glasgow Coma Scale (GCS) score is 11 (a GCS score of 9-12 indicates moderate head injury). The neurosurgeons elect to not place an intracranial pressure (ICP) monitor. The patient responds appropriately to stimuli and is hemodynamically stable. What is the most appropriate initial treatment?</p>,1,100,2022-05-22 08:42:41,2022-05-22 08:42:41
2099,1203,multiple-choice,<p>A 58-year-old man sustains an isolated humeral shaft fracture after a fall. Radiographs are shown in Figures 71A and 71B. What is the function of the plate seen in Figures 71C and 71D?</p>,1,100,2022-05-22 08:46:30,2022-05-22 08:46:30
2100,1204,multiple-choice,<p>Figure 72 is the initial lateral radiograph of the foot of a 55-year-old woman who felt a pop in her left foot as she stepped off the curb. She subsequently had severe heel pain and could not bear weight. Examination in the emergency department revealed a bony prominence over the posterior aspect of the heel with blanching of the surrounding skin. What is the most appropriate orthopedic management?</p>,1,100,2022-05-22 09:30:17,2022-05-22 09:30:17
2101,1205,multiple-choice,<p>A 20-year-old man is brought to the emergency department after a high-speed motor vehicle accident. His initial blood pressure is 70/40 mm Hg. He is currently receiving intravenous fluids as well as blood. His Focused Assessment with Sonography for Trauma examination did not show any free fluid in his abdomen and his chest radiograph is unremarkable. An AP pelvis radiograph is shown in Figure 73. What is the next most appropriate step in the management of his pelvic injury?&nbsp;&nbsp;</p>,1,100,2022-05-22 09:31:58,2022-05-22 09:31:58
2102,1206,multiple-choice,<p>What are the most appropriate tendon transfer and augmentation for surgical treatment of a chronic Achilles tendon rupture?</p>,1,100,2022-05-22 09:33:35,2022-05-22 09:33:35
2103,1207,multiple-choice,<p>A 32-year-old woman has had progressive left foot pain over the first metatarsophalangeal (MTP) joint. Footwear is becoming problematic. There is full range of motion of the first MTP with medial eminence pain. Her weight-bearing radiograph reveals a hallux valgus angle (HVA) of 35&deg; and a 1-2 intermetatarsal angle (IMA) of 10&deg;. What is the best next step?</p>,1,100,2022-05-22 09:35:15,2022-05-22 09:35:15
2104,1208,multiple-choice,<p>Reduction of the ankle was attempted with sedation in the emergency department without success. What is the best next step to obtain a reduction?</p>,1,100,2022-05-22 09:40:55,2022-05-22 09:40:55
2105,1208,multiple-choice,<p>Reduction and fixation of the posterolateral tibial fragment is associated with</p>,1,100,2022-05-22 09:40:55,2022-05-22 09:40:55
2106,1208,multiple-choice,<p>The most effective interval utilized to reduce and fixate the posterior malleolus is between the</p>,1,100,2022-05-22 09:40:55,2022-05-22 09:40:55
2107,1208,multiple-choice,"<p>Postoperative AP and lateral radiographs are shown in Figures 79A and 79B. The patient is able to ambulate without pain. However, she has a limited range of motion compared with her contralateral lower extremity. What is the most common arc of motion that is limited following this fracture pattern with posterior fixation?</p>",1,100,2022-05-22 09:40:55,2022-05-22 09:40:55
2108,1209,multiple-choice,"<p>A 22-year-old woman has physical examination findings consistent with an isolated Morton&rsquo;s neuroma in the third web space. Treatment with inserts and shoe modification fails to resolve the problem. She subsequently undergoes a series of three steroid injections. She has temporary relief of pain after each injection; however, 3 months after the injection, she has continued pain. What is the best next step?</p>",1,100,2022-05-22 09:42:34,2022-05-22 09:42:34
2109,1210,multiple-choice,<p>What sign or symptom may occur with cubital tunnel syndrome that does not occur with Guyon neuropathy?</p>,1,100,2022-05-22 09:44:04,2022-05-22 09:44:04
2110,1211,multiple-choice,"<p>You are counseling a 55-year-old woman for a right carpal tunnel release. What can you tell her about the treatment benefit (grip strength and paresthesia relief) 1 year after surgery compared with continued splinting, NSAID use, physical therapy, and a single steroid injection?</p>",1,100,2022-05-22 10:01:36,2022-05-22 10:01:36
2111,1212,multiple-choice,"<p>A 35-year-old laborer sustains a crush injury to the hand from a metal plate. On physical examination, the hand is well perfused but shows diffuse, marked swelling and elicits exquisite pain on passive flexion and extension of the fingers. Radiographs show no evidence of fracture or dislocation. What is the best next step in the treatment of this patient?</p>",1,100,2022-05-22 10:03:07,2022-05-22 10:03:07
2112,1213,multiple-choice,"<p>A 62-year-old female has a decompressive laminectomy for spinal stenosis and symptoms of right leg pain. Preoperative flexion and extension radiographs of the lumbar spine are shown in Figure 84A. A preoperative sagittal MRI is shown in Figure 84B. Following surgery, she reports no significant improvement in her right leg pain. What is the most likely cause of her residual leg pain?</p>",0,100,2022-05-22 10:06:51,2022-05-24 12:00:36
2113,1214,multiple-choice,<p>A 29-year-old male reports a 2-day history of atraumatic low back pain. He denies constitutional symptoms. He denies any bowel or bladder difficulties and physical examination reveals full motor strength and sensation. No pathologic reflexes are detected. All of the following are appropriate at the initial visit EXCEPT?</p>,1,100,2022-05-22 10:12:06,2022-05-22 10:12:06
2114,1215,multiple-choice,"<p>Studies have shown a direct relationship between pelvic incidence and isthmic spondylolisthesis, suggesting that pelvic anatomy has a direct influence on the development of this condition. Which angle in Figures 86 A through 86E best illustrates the measurement of pelvic incidence?</p>",1,100,2022-05-22 10:14:59,2022-05-22 10:14:59
2115,1216,multiple-choice,<p>A 72 years old woman fell while hiking. She complained of severe pain in her left hip and was unable to stand and walk. An X-ray was shown in figure 87. No comorbidities were identified. Which treatment option is the best for this patient?</p>,1,100,2022-05-22 10:18:18,2022-05-22 10:18:18
2116,1217,multiple-choice,"<p>Figure 88 is the radiographs of a 19-year-old man with a closed right humeral shaft fracture as well as a right femoral shaft fracture and a left ankle fracture-dislocation after a motor vehicle collision.&nbsp; On initial examination, he is noted to have a complete radial nerve palsy of his right upper extremity. What represents the best indication for surgical&nbsp;management of the humeral shaft fracture in this patient?</p>",1,100,2022-05-22 10:20:54,2022-05-22 10:20:54
2117,1218,multiple-choice,"<p>A 19-year-old collegiate basketball player lands awkwardly after a jump and feels a &ldquo;pop&rdquo; in the knee. She is unable to return to play and develops a large effusion within 8 hours after injury.&nbsp; Physical examination includes a positive Lachman&rsquo;s test and a positive lateral McMurray&rsquo;s test. As part of her evaluation, her team physician ordered radiographs and an MRI scan.&nbsp; Is the abnormality present in Figure 89 represent injury to what structure?</p>",1,100,2022-05-22 10:31:49,2022-05-22 10:31:49
2118,1219,multiple-choice,"<p>A football player injures his knee when he is tackled and falls awkwardly. He does not note any discreet &ldquo;pop&rdquo;, but pain prevents him from returning to the game.&nbsp; An effusion is noted the following day and an MRI scan is ordered. Selected images are shown in Figure 90.&nbsp; Based on these images, physical examination findings likely include.</p>",1,100,2022-05-22 10:34:47,2022-05-22 10:34:47
2119,1220,multiple-choice,"<p>A 25-year-old man has an isolated flexor digitorum profundus laceration just proximal to the distal interphalangeal (DIP) flexion crease of his ring finger.&nbsp; The tendon ends are trimmed, removing 10 mm from each end (secondary to fraying) and the tendon is repaired.&nbsp; Four months later, he reports limited finger motion of the long, ring, and small fingers.&nbsp; He cannot fully extend his wrist and all joints of the 3 fingers simultaneously. He has full passive flexion but cannot actively completely close his fingers into a fist. What is the most likely cause?</p>",1,100,2022-05-23 04:45:23,2022-05-23 04:45:23
2120,1221,multiple-choice,<p>Figure 92 is an axial MRI at the L4-5 level obtained from a 62-year-old man with a 6- month history of severe right leg pain and weakness in the ankle dorsiflexion. He has numbness along the medial ankle and dorsolateral aspect of his foot. The structure identified by the arrow is compressing what neural structure?</p>,1,100,2022-05-23 04:47:20,2022-05-23 04:47:20
2121,1222,multiple-choice,<p>Figure 93 is the AP radiograph of a 22-month-old toddler who is being evaluated for bowed legs. His parent notes that the deformity seems to be worsening and that it does not appear to cause any pain. Clinically the child has severe genu varum with tibiofemoral angles of 25 degrees. The best next step in management should be</p>,1,100,2022-05-23 04:49:45,2022-05-23 04:49:45
2122,1223,multiple-choice,<p>What is the pathogenesis of the case illustrated above?</p>,1,100,2022-05-23 05:02:27,2022-05-23 05:02:27
2123,1223,multiple-choice,<p>The left hip is within the stage of</p>,1,100,2022-05-23 05:02:27,2022-05-23 05:02:27
2124,1223,multiple-choice,<p>How do you manage this patient?</p>,1,100,2022-05-23 05:02:27,2022-05-23 05:02:27
